,DRUG_NAME,DRUG_NAME_ALT,SMILES,drug_id
2298373,BRD-K54160592-001-07-1,,CCOc1ccc(OCC(=O)c2c(O)oc3ccccc3c2=O)cc1,14706.0
2298389,BRD-K85826605-001-07-5,,CC(C)c1nnc(NC(=O)c2cc3ccccc3o2)s1,14707.0
2298405,BRD-K59169563-001-01-5,,CC1(C)OC(=O)C(C(=O)Cc2ccccc2[N+]([O-])=O)C(=O)O1,14708.0
2298421,BRD-K76414873-001-01-9,,COc1cccc(c1)C(=O)N1CCC(CC1)C(O)=O,14709.0
2298437,BRD-K77636303-001-01-6,,CC(=O)Nc1cccc(Nc2nc(=O)[nH]nc2C)c1,14710.0
2298453,BRD-K44514638-001-01-1,,COc1ccc(Cl)cc1Nc1nc2CCCCc2c(=O)[nH]1,14711.0
2298469,BRD-K03604735-001-01-1,,Cc1nc(sc1C(=O)N1CCNC(=O)C1)-c1ccc(F)cc1,14712.0
2298485,BRD-K59669287-001-07-6,,COC(=O)c1ccc(COc2cc(O)c3C(=O)CC(C)(C)Oc3c2)cc1,14713.0
2298501,BRD-K77829368-001-01-9,,Cc1cc(C)c(NC(=O)CSc2nncc(=O)[nH]2)c(C)c1,14714.0
2298517,BRD-K04325203-001-01-5,,O=C1N(C(=O)c2ccccc12)n1cnc2sc3CCCCc3c2c1=O,14715.0
2298533,BRD-K91239538-001-01-8,,Cn1cnc2cc(NC(=O)CCNC(=O)c3cnccn3)ccc12,14716.0
2298549,BRD-K38880878-001-07-0,,O=C(NCCc1nc(no1)-c1ccccc1)c1ccco1,14717.0
2298565,BRD-K89215532-001-08-3,,COc1ccc2nc(NC(=O)c3ccco3)sc2c1,14718.0
2298581,BRD-K21826573-001-01-3,,Oc1ccc(C(=O)Cc2ccc3OCOc3c2)c(O)c1,14719.0
2298597,BRD-K79375072-003-01-4,,COc1cccc(c1)C(=O)CN1CCCC1,14720.0
2298613,BRD-K92770933-001-01-2,,CCN1CCN(CC1)S(=O)(=O)c1ccccc1C(F)(F)F,14721.0
2298629,BRD-K40351942-001-08-8,,CC1CCN(CC1)S(=O)(=O)c1ccc2n(C)c(=O)n(C)c2c1,14722.0
2298645,BRD-K12037938-001-01-8,,O=C(Nc1nc2ccccc2[nH]1)c1snnc1-c1ccccc1,14723.0
2298661,BRD-K53879747-001-01-4,,Cc1cccnc1NS(=O)(=O)c1cc(Cl)c(Cl)cc1C,14724.0
2298677,BRD-K43606010-003-02-8,,Cc1cc(NC(=O)[C@@H]2CCCN2)no1,14725.0
2298693,BRD-A83256920-001-01-0,,CC(=O)NC(Cc1cccc(F)c1)C(O)=O,14726.0
2298709,BRD-A55289485-001-07-9,,OC(=O)C1Cc2ccccc2CN1C(=O)c1ccccc1,14727.0
2298725,BRD-A55014641-001-01-5,,CC(C)NC(=O)C1COc2ccccc2O1,14728.0
2298741,BRD-K35640348-001-07-3,,Brc1ccc(cc1)C(=O)N1CCCc2ccccc12,14729.0
2298757,BRD-K37951462-001-01-5,,Cn1c(NCCO)nc2n(C)c(=O)n(CC=C)c(=O)c12,14730.0
2298773,BRD-K43656458-001-01-8,,O=C(Nc1cccc(c1)-c1nc[nH]n1)c1ccc(Nc2ncccn2)cc1,14731.0
2298789,BRD-K91151775-001-01-7,,Oc1ccc(C(=O)COc2ccc(cc2)-c2ccccc2)c(O)c1,14732.0
2298805,BRD-K06690753-001-07-1,,Brc1ccc2NC(=O)C3(OCCO3)c2c1,14733.0
2298821,BRD-K79372745-001-01-2,,CCCCNS(=O)(=O)c1ccc2[nH]c(=O)[nH]c2c1,14734.0
2298837,BRD-K77794128-001-10-7,,CCCCc1cc(=O)oc2cc(O)ccc12,14735.0
2298853,BRD-K68331746-001-01-0,,Cc1nc(CC(=O)Nc2nc(C)c(C)s2)cs1,14736.0
2298869,BRD-A09445052-001-01-0,,Clc1ccc(NC(=O)C2CC2c2cc(Cl)cc(Cl)c2)cc1,14737.0
2298885,BRD-K09862021-001-01-2,,CCc1sc(N)c(C(=O)OC)c1-c1ccc(Br)cc1,14738.0
2298901,BRD-K04650957-003-01-0,,COc1cccc2c(Nc3ccc4OCCOc4c3)cc(C)nc12,14739.0
2298917,BRD-K80965873-001-01-4,,CCOc1cccc(c1)C(=O)Nc1nonc1-c1ccc(OC)cc1,14740.0
2298933,BRD-K10015985-001-01-8,,CCOc1ccc(cc1)S(=O)(=O)NCc1cnn(C)c1,14741.0
2298949,BRD-A54773743-001-01-4,,CC(Oc1ccc2cc(-c3ccccc3)c(=O)oc2c1)C(O)=O,14742.0
2298965,BRD-K68252942-001-01-0,,O=C(CN1C(=O)c2ccccc2C1=O)NCc1ccco1,14743.0
2298981,BRD-A07123956-001-01-2,,Fc1ccc(OCc2nc(C#N)c(NCC3CCCO3)o2)cc1,14744.0
2298997,BRD-K98433726-001-01-2,,CCOc1ccc(cc1)-n1nnc(C(=O)NC(C)C)c1N,14745.0
2299013,BRD-A03129678-001-01-0,,CN1C(c2c(n[nH]c2C1=O)-c1cc(C)ccc1O)c1ccc(F)cc1,14746.0
2299029,BRD-K27940506-001-01-8,,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(Cl)cc1,14747.0
2299045,BRD-A43717178-001-01-9,,CCOc1ccc(cc1OC)C1NC(=O)NC(C)=C1C(N)=O,14748.0
2299061,BRD-K00944801-001-08-8,,CC(C)c1ccc(OCC(=O)NCc2ccccc2)cc1,14749.0
2299077,BRD-K01999361-001-01-8,,O=c1[nH]c(=S)[nH]c2CCN(Cc3ccccc3)Cc12,14750.0
2299093,BRD-K51001279-001-01-3,,CCCc1nnc(NC(=O)c2ccco2)s1,14751.0
2299109,BRD-A33558703-001-01-3,,CCC12OC3C(O)C4CC3C1C4C(=O)N2C(C)C,14752.0
2299125,BRD-K44206907-001-08-3,,COc1ccc(cc1)S(=O)(=O)Nc1cc(C(C)C)c(O)cc1C,14753.0
2299141,BRD-K41696056-001-01-2,,CN(Cc1ccccc1)C(=O)c1cc(on1)-c1ccc(C)c(C)c1,14754.0
2299157,BRD-A32152701-001-01-8,,CC(CNC(=O)c1cc(on1)-c1cccs1)Oc1ccc(Cl)cc1,14755.0
2299173,BRD-A72336417-001-01-3,,COCCN1CC(CC1=O)C(O)=O,14756.0
2299189,BRD-K67957614-001-01-2,,Cc1ccc2oc(=O)cc(-c3cc4ccccc4o3)c2c1,14757.0
2299205,BRD-K10169426-001-07-7,,COc1ccc(cc1)S(=O)(=O)Nc1cc(C)on1,14758.0
2299221,BRD-K57315102-001-01-4,,CCNC(=S)Nc1c(C)n(C)n(-c2ccccc2)c1=O,14759.0
2299237,BRD-K31326138-001-01-0,,CC(C)c1cc(C(=O)Nc2ccccn2)n(n1)-c1ccccc1,14760.0
2299253,BRD-K94644674-001-01-0,,N#Cc1nc(CCC2CCCCC2)oc1N1CCOCC1,14761.0
2299269,BRD-K74517739-001-01-5,,Cc1nc2c(Br)cc(Br)cn2c1Br,14762.0
2299285,BRD-K86402284-001-01-5,,Cc1ccc(OCC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)cc1C,14763.0
2299301,BRD-K58459730-001-01-9,,Cc1ccc2nc(cn2c1)-c1cccc(N)c1,14764.0
2299317,BRD-K94372513-001-01-3,,Fc1ccc(CNC(=O)c2ccc(cc2)-n2cnnn2)cc1,14765.0
2299333,BRD-K58490555-001-08-1,,FC(F)(F)c1nnc2ccc(nn12)N1CCOCC1,14766.0
2299349,BRD-A09140097-001-01-4,,"C[C@H]1CN(C(=O)c2cccc(C)c2)c2ccccc2NC1=O |&1:1,r|",14767.0
2299365,BRD-K46512934-001-01-4,,CC(=O)Nc1cccc(c1)-c1cn2ccccc2n1,14768.0
2299381,BRD-K94275066-001-01-9,,[O-][N+](=O)c1ccccc1C(=O)NC(CC=C)(CC=C)c1ccccc1,14769.0
2299397,BRD-K78448059-001-01-1,,COc1cccc(\C=N\Nc2ncc(C)c(=O)[nH]2)c1O,14770.0
2299413,BRD-K77078029-001-01-4,,COc1cc(NC(=O)C2(CCOCC2)c2ccccc2)cc(OC)c1OC,14771.0
2299429,BRD-K06252872-001-01-9,,C=CCNC1=NS(=O)(=O)c2ccccc12,14772.0
2299445,BRD-K70211187-001-01-6,,OC(=O)\C=C\c1ccc2OCOc2c1,14773.0
2299461,BRD-K53571513-001-01-9,,CCCCCn1cnc2sc(C(O)=O)c(C)c2c1=O,14774.0
2299477,BRD-K55944001-001-09-8,,COc1ccc(cc1)C(=O)NCC(O)=O,14775.0
2299493,BRD-K50522213-001-08-3,,CCOc1ccccc1OCC(O)=O,14776.0
2299509,BRD-K32776626-001-01-4,,CCn1c(SCc2ccc([N+]([O-])=O)cc2)nnc1-c1ccncc1,14777.0
2299525,BRD-K89190503-001-01-8,,CCOC(=O)[C@]12CCC[C@H]1N(CC=CC2)C(=O)c1ccc2nc(C)c(C)nc2c1,14778.0
2299541,BRD-A98174214-001-01-3,,CN(Cc1cccc(F)c1F)C1CCc2nnc(C3CCOCC3)n2CC1,14779.0
2299557,BRD-K06110340-001-01-3,,CN1C[C@H](Oc2ccccn2)[C@H]2C[C@@H]1Cc1c2[nH]c2ccccc12,14780.0
2299573,BRD-K10848566-001-01-9,,O=C(Cn1c(cc2cccnc12)-c1cccs1)NCCc1ccncc1,14781.0
2299589,BRD-K08191405-001-01-3,,CC1=C(CC2(CCN(CC2)C(=O)c2cc([nH]n2)-c2cccnc2)O1)C(N)=O,14782.0
2299605,BRD-K14189238-001-01-2,,O=C(CCn1cnc(c1COCc1ccccc1)-c1ccccc1)N1CCCC1,14783.0
2299621,BRD-A35317878-001-01-1,,Cc1c(CN2CCCCC2CCn2cc(nn2)C(=O)N2CCOCC2)cnn1C,14784.0
2299637,BRD-A58075390-001-01-6,,COc1cccc(c1)C1Cn2ccnc2CN1S(=O)(=O)N(C)C,14785.0
2299653,BRD-K07733272-001-07-0,,CCOC(=O)CCc1c(C)c(C#N)c2nc3ccccc3n2c1-n1cnc2ccccc12,14786.0
2299669,BRD-A61861872-001-01-1,,Fc1ccccc1S(=O)(=O)NCCC1CCN(CC2CC2)C(=O)CC1,14787.0
2299685,BRD-A16992163-001-01-8,,Cc1cccc(c1)S(=O)(=O)N1CCC(CC1C(O)=O)N1CCCC1,14788.0
2299701,BRD-A22194791-001-01-3,,CCOc1ccc(cc1)N1C(=O)CC(N2CCN(CC2)c2ccc(cc2)C(C)=O)C1=O,14789.0
2299717,BRD-A91794585-001-01-6,,C(Cc1nc(CC2CCCO2)no1)c1cn[nH]c1,14790.0
2299733,BRD-A31068612-001-01-5,,CCC(CO)N(Cc1cccnc1)Cc1cc(C)c(OC(C)=O)c(C)c1,14791.0
2299749,BRD-A98336667-001-01-0,,NC(=O)C1(CNC(=O)C2C3C2C2CCC3C2)CCOCC1,14792.0
2299765,BRD-A55224406-001-01-5,,CN1CCN(CC1C(N)=O)C(=O)c1ccc(nc1C)C(F)(F)F,14793.0
2299781,BRD-A99028966-001-01-0,,CCn1nccc1C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1cccc(O)c1,14794.0
2299797,BRD-A62290510-001-01-0,,CC(C)N1CCc2[nH]cnc2C1C1CCN(CC1)C(=O)c1c(F)cccc1F,14795.0
2299813,BRD-A96997191-001-01-6,,CC(=O)N1CCCC(C1)c1nccnc1-c1cccc(c1)C(N)=O,14796.0
2299829,BRD-K12898214-001-01-8,,CN1CCCN(CC1)c1cnn(CC(=O)Nc2c(C)noc2C)c(=O)c1,14797.0
2299845,BRD-K94507739-001-01-2,,COc1cc(Cl)cc(CN2CC[C@H]([C@H](O)C2)N(C)CCc2ccccn2)c1OC,14798.0
2299861,BRD-A62431219-001-01-4,,Cc1ccsc1C1CC1C(=O)N(CC(O)=O)C1CC1,14799.0
2299877,BRD-A53951327-001-01-1,,C=CCN(CC#C)C(=O)CC1N(CCNC1=O)C1CCCC1,14800.0
2299893,BRD-A47416198-001-01-0,,COc1ccc(cc1)C(NC(=O)c1cnc(nc1)C(C)(C)C)c1ccncc1,14801.0
2299909,BRD-K97816735-001-01-8,,CCn1ccnc1[C@@H](Nc1ccc2n(C)ccc2c1)[C@@H]1COCC[C@@H]1O,14802.0
2299925,BRD-A00072351-001-01-9,,CC(C)CNC(=O)N1CCC(C1)Nc1cccnc1,14803.0
2299941,BRD-K13832945-001-01-2,,CCOc1ccc2nc(N3CCN(CC3)C(=O)Nc3ccccc3)c(cc2c1)C#N,14804.0
2299957,BRD-K32783196-001-01-0,,Cc1ccc2n(C[C@H]3CCCN3)c(cc(=O)c2c1)C(F)(F)F,14805.0
2299973,BRD-K62607744-001-01-1,,Oc1nc2nncn2cc1C(=O)N1C[C@@H]2CC[C@@H](Nc3cnccn3)[C@@H]2C1,14806.0
2299989,BRD-A96404191-001-01-3,,FC(F)(F)Oc1ccc(cc1)C1N(Cc2ccon2)CCNC1=O,14807.0
2300005,BRD-A88193093-003-01-7,,NC1CCCC(C1)C(=O)N(CC1CCCN1)C1CC1,14808.0
2300021,BRD-K05391630-001-01-9,,COc1ccccc1C1(O)CCN(CC1)C(=O)N1CCOCC1,14809.0
2300037,BRD-K04511488-001-01-6,,NC(=O)CN1CCC(CC1)C(=O)NCC[C@@H]1C[C@H]2C[C@@H]1C=C2,14810.0
2300053,BRD-K70948973-001-01-1,,CN(Cc1cccnc1)C(=O)CCC1CCN(CC1)S(=O)(=O)c1ccccc1F,14811.0
2300069,BRD-K90225053-001-08-8,,Cc1cc(C(F)F)n2nc(nc2n1)C(O)=O,14812.0
2300085,BRD-A41464027-001-01-3,,Brc1ccccc1CN1CCC(C1)OCc1ccncc1,14813.0
2300101,BRD-K82354675-001-07-6,,CCOC(=O)c1c(O)nc2ccccc2c1NCC(C)C,14814.0
2300117,BRD-K90830000-001-01-4,,CN(C)c1nc(C)nc2CN(CCc12)S(=O)(=O)Cc1cccc(C)c1,14815.0
2300133,BRD-A38225454-001-01-5,,OC1CN(Cc2ncc[nH]2)CCN(C1)C(=O)COCc1ccccc1,14816.0
2300149,BRD-A34021883-001-08-8,,Cc1ccc(cc1)C(=O)CC(SCC(O)=O)c1ccc(cc1)[N+]([O-])=O,14817.0
2300165,BRD-K82378718-001-01-7,,Cc1nn(c(C)c1-c1nc2n(C)nc(-c3cccnc3)c2[nH]1)-c1ccccc1,14818.0
2300181,BRD-K35088920-001-01-4,,CN(C)S(=O)(=O)N1CCC2(CC1)NCCCN=C2Nc1cccc(F)c1,14819.0
2300197,BRD-K15536026-001-01-9,,CC(C)c1nccn1CC(=O)N1CCC2(CC1)CC=CCN(C)C2=O,14820.0
2300213,BRD-A93396856-001-01-0,,CC(C)Cc1ccc(cc1)S(=O)(=O)NC1CCCN(C1)c1ccc(=O)n(CC2CC2)n1,14821.0
2300229,BRD-A53794801-001-01-0,,CC(C)COc1ccc(CC2CCC(=O)NC2=O)cc1,14822.0
2300245,BRD-K77859101-001-01-8,,O=c1n(CCN2CCNCC2)cnc2sc3CCCc3c12,14823.0
2300261,BRD-K75473638-001-01-2,,COc1ccc(CCc2nnc(CCC(=O)N(CC=C)CC=C)o2)cc1,14824.0
2300277,BRD-K40111423-001-01-9,,CCc1nccn1CC(=O)NCC[C@@]12CCCC[C@@H]1c1c(O2)[nH]c(=O)[nH]c1=O,14825.0
2300293,BRD-K52194277-001-01-7,,CCn1ncc2[nH]c(nc12)-c1ccc(OC)c(COC)c1,14826.0
2300309,BRD-K99044343-001-01-9,,CCC(C)(C)C(=O)N1CCC2(CC1)N(Cc1ccncc1)CCn1ccnc21,14827.0
2300325,BRD-K90037855-001-01-2,,CN1C(=O)CC[C@@H]2N(CC[C@]12C)S(C)(=O)=O,14828.0
2300341,BRD-K06555622-001-01-8,,CCN1C[C@H](COCc2ccccc2)Oc2ncccc2C1=O,14829.0
2300357,BRD-A42644358-001-01-8,,CNC(=O)C1CN(CCN1C(=O)CCn1ccc(C)n1)C(C)C,14830.0
2300373,BRD-A44387036-001-01-2,,COC(=O)c1cc(OCC2CCC2)cc(c1)C(=O)N1CCCC(C1)C#N,14831.0
2300389,BRD-A77081492-001-01-8,,COc1ccccc1N1CCCC(C1)Nc1ccnc(c1)C(N)=O,14832.0
2300405,BRD-A53610231-001-07-5,,CC(=O)N1N=C2C(C1c1ccc(F)cc1)N1CCC2CC1,14833.0
2300421,BRD-A81450121-001-01-8,,CC(C)CN1CC(CC1=O)c1ncc([nH]1)-c1ccc2OCCOc2c1,14834.0
2300437,BRD-A49786068-001-01-1,,O=C(Cc1cccs1)NC1CCN(C1)c1cc(cnn1)N1CCCC1,14835.0
2300453,BRD-A41855641-001-01-8,,COc1ccccc1-c1cc([nH]n1)C(=O)N1CCC(C1)C(=O)NCCn1ccnc1C,14836.0
2300469,BRD-K41295166-001-01-0,,CCOC(=O)[C@H]1[C@@H](O)C(=O)N(C(C)C)C11CCN(CC1)C(=O)CCC=C,14837.0
2300485,BRD-A51479676-001-01-2,,OC1C2CCCC1CN(C2)C(=O)c1ccc(Br)c(O)c1,14838.0
2300501,BRD-K70594364-001-01-0,,COc1ccc(cc1OC)-c1c(C)c2ccc(OCCN3CCN(C)CC3)cc2oc1=O,14839.0
2300517,BRD-A48508989-001-01-6,,Cc1cn2nc(NCC3CCc4c(cnn4C3)C(N)=O)sc2n1,14840.0
2300533,BRD-K31717266-001-08-9,,O=C(NCc1ccc(cc1)N1CCCC1=O)c1cn(CCc2ccccc2)nn1,14841.0
2300549,BRD-A62157115-001-01-0,,CCc1nnc(o1)C1CN(C)CC11CCN(CC1)S(=O)(=O)c1ccc(F)cc1F,14842.0
2300565,BRD-K89901040-001-01-8,,CC(C)Cn1nc2CCN(CCn2c1=O)S(=O)(=O)c1ccc(C)c(Cl)c1,14843.0
2300581,BRD-A93532617-001-01-0,,CNC(=O)C1CN(CCN(C1)c1ccnc(C)n1)C1CCOCC1,14844.0
2300597,BRD-A33944127-001-01-3,,CNC(=O)OC1CN(CC=C)C(=O)CN(C1)S(=O)(=O)c1ccccc1,14845.0
2300613,BRD-K68840871-001-01-7,,FC(F)Oc1ccc2N(CCCc2c1)C(=O)c1c[nH]c2ncccc12,14846.0
2300629,BRD-A65927529-001-01-3,,CCCn1cc(c(C)n1)-c1ccnc(NC(C)Cc2cnccn2)n1,14847.0
2300645,BRD-K05032915-001-01-5,,CCCC(=O)Nc1c(c(C)c(C)n1Cc1ccco1)S(=O)(=O)c1ccc(OC)cc1,14848.0
2300661,BRD-A04554500-001-01-2,,CCC(=O)N1CC(=O)Nc2ccc(C)cc2C1c1ccccc1,14849.0
2300677,BRD-K59630873-001-01-1,,CN(CCc1noc(n1)C1CN(C1)C(=O)c1c(F)cccc1Cl)S(C)(=O)=O,14850.0
2300693,BRD-K30336559-001-01-0,,Cc1nn(CC=C)cc1CN(Cc1ccco1)Cc1ccccn1,14851.0
2300709,BRD-K78401081-001-07-9,,Cc1ccc(NC(=O)c2[nH]cnc2C(=O)N2CCOCC2)c(c1)C(=O)c1ccccc1,14852.0
2300725,BRD-K23202110-001-01-5,,CNC(=O)[C@@H]1[C@@H](OC(=O)Nc2ccccc2)C(=O)N(C)C11CCNCC1,14853.0
2300741,BRD-K82511034-001-01-0,,FC(F)CN1Cc2cc(Br)cnc2NCCC1=O,14854.0
2300757,BRD-A64603839-001-01-6,,"COCc1cccc(c1)C(=O)N1CCC[C@@H](CC1)Nc1ccc(nc1)N(C)C |&1:15,r|",14855.0
2300773,BRD-K70237300-001-01-3,,CCCNC(=O)c1ccc(s1)-c1cncnc1,14856.0
2300789,BRD-K38770721-001-01-5,,COc1cccc2cc(-c3cc(=O)oc4cc(O)ccc34)c(=O)oc12,14857.0
2300805,BRD-K43228666-001-01-4,,CCn1c(cc2sccc12)C(=O)NCCc1c[nH]c2ccccc12,14858.0
2300821,BRD-K42565243-001-01-2,,O=C(NCCC1=CCCCC1)c1cnc2sc3CCCc3n2c1=O,14859.0
2300837,BRD-K56428453-003-08-2,,CCN1CCN(CC1)c1nc(nc2ccccc12)-c1cccnc1,14860.0
2300853,BRD-K18462783-001-01-8,,COC(=O)CNS(=O)(=O)c1cc(Cl)ccc1Cl,14861.0
2300869,BRD-A50712428-001-01-8,,CCOC(=O)C(CC)Sc1ncnc2sc(C)c(C)c12,14862.0
2300885,BRD-K46923044-003-01-6,,Brc1ccc(NNC(=N)c2ccccc2)cc1,14863.0
2300901,BRD-K56120339-001-01-4,,O=C(Nc1c(oc2ccccc12)C(=O)Nc1ccccc1)c1cccs1,14864.0
2300917,BRD-K83072646-001-01-2,,CCCc1cc(=O)oc2c(C)c(O)c(cc12)-c1ccc(C#N)c(=O)[nH]1,14865.0
2300933,BRD-K98025142-001-07-9,,Cc1ccc(c(C)c1)N1CCN(CC1)S(=O)(=O)N1CCCCC1,14866.0
2300949,BRD-A71364898-003-01-0,,COc1ccc(cc1)C(=O)NCC(N(C)C)c1ccco1,14867.0
2300965,BRD-A53835997-001-01-5,,CN(C)C(CNc1oc(nc1C#N)-c1ccco1)c1ccsc1,14868.0
2300981,BRD-K82432871-001-01-5,,CCN(CC)CCNc1nc2n(C)c(=O)[nH]c(=O)c2n1C(C)C,14869.0
2300997,BRD-K43567052-001-01-7,,Cc1ccc(N2C(=O)C(Cl)=C(N3CCc4ccccc4C3)C2=O)c(C)c1,14870.0
2301013,BRD-K67070718-001-01-9,,CCN(CC)Cc1cc2c3CCCc3c(=O)oc2c(C)c1O,14871.0
2301029,BRD-K22843446-001-01-2,,Cc1ccc(Sc2nc(N)c3nc(oc3n2)-c2ccccc2)cc1,14872.0
2301045,BRD-K58872012-001-01-2,,COC(=O)CSc1nc(O)c2c3CCCCc3sc2n1,14873.0
2301061,BRD-K32371667-001-01-4,,CCCOC(=O)c1c(-c2ccccc2)c(n[nH]c1=O)-c1ccccc1,14874.0
2301077,BRD-K54798537-001-07-6,,Cc1c(C)c(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12,14875.0
2301093,BRD-K84211773-001-01-0,,C(CC(c1ccccc1)c1ccccc1)Nc1ccc2nncn2n1,14876.0
2301109,BRD-K90823504-001-01-0,,Fc1cccc(c1)C(=O)Nc1ccc2nc([nH]c2c1)C(F)(F)F,14877.0
2301125,BRD-A81251584-001-01-0,,CCC(=O)Nc1c(-c2nc3ccccc3[nH]2)c(C)c(C)n1CC1CCCO1,14878.0
2301141,BRD-K51778903-003-01-6,,CN1CCc2nc3ccccc3c(C(O)=O)c2C1,14879.0
2301157,BRD-K03047138-001-02-4,,Cc1nn(c(C)c1\C=N\N1CCN(CC1)c1ccccn1)-c1ccccc1,14880.0
2301173,BRD-K17183419-001-01-3,,COC(=O)NC(C#N)=C(NCc1ccccc1)NCc1ccccc1,14881.0
2301189,BRD-A20596613-001-01-7,,CN(C1CCS(=O)(=O)C1)S(=O)(=O)c1ccc(cc1)[N+]([O-])=O,14882.0
2301205,BRD-K88708240-001-01-6,,[O-][N+](=O)c1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCCCC1,14883.0
2301221,BRD-K05772150-001-01-0,,COc1ccccc1-c1cc([nH]n1)C(=O)Nc1cnn(C)c1,14884.0
2301237,BRD-K09705803-001-01-7,,Cc1ccc2nc(c(CC(O)=O)n2c1)-c1ccc(F)c(C)c1,14885.0
2301253,BRD-K43653130-001-01-1,,Fc1ccc2[nH]cc(CCNC(=O)C3(CCOCC3)c3ccccc3)c2c1,14886.0
2301269,BRD-K44708038-001-01-5,,CCCCOC(=O)c1cccc(Nc2nc(CCC)cc(=O)[nH]2)c1,14887.0
2301285,BRD-A61163431-001-01-6,,COC(=O)C1=C(C)N=C2SC(C)C(=O)N2C1c1cccc(c1)[N+]([O-])=O,14888.0
2301301,BRD-K70382519-001-01-4,,Cc1nnc(NCc2cccc(c2)C(F)(F)F)[nH]c1=O,14889.0
2301317,BRD-K52769362-001-01-2,,ClC1=C(NCc2cccnc2)C(=O)N(CCc2ccccc2)C1=O,14890.0
2301333,BRD-K76765587-001-11-0,,COc1cc2c(C#N)c(nc(N)c2c(N)n1)N1CCCCC1,14891.0
2301349,BRD-K27882765-001-07-5,,Cc1nn(C)c(C)c1Sc1ccc(Br)cc1,14892.0
2301365,BRD-K83654341-001-01-5,,Cc1ccc(CSc2nc(=O)[nH]c3CCCc23)cc1,14893.0
2301381,BRD-K91995031-001-01-7,,COc1ccc(cc1OC)-c1cc2ccc(OCC=C(C)C)cc2oc1=O,14894.0
2301397,BRD-K21448397-300-01-6,,NCc1cn(Cc2ccc(Cl)c(Cl)c2)cn1,14895.0
2301413,BRD-A60734851-001-01-6,,CC1CCc2c(C1)sc(NC(=O)COc1cccc(Cl)c1)c2C#N,14896.0
2301429,BRD-A41944938-001-01-2,,O=S(=O)(N1CCOC(C1)c1ccccc1)c1cccs1,14897.0
2301445,BRD-K02807711-001-01-9,,Cc1noc2nc(cc(C(=O)NCc3cccc(Cl)c3)c12)C1CC1,14898.0
2301461,BRD-K61727565-001-01-4,,CC(=C)COc1cc(OCC(C)=C)c2c(C)cc(=O)oc2c1,14899.0
2301477,BRD-K50151724-001-01-8,,Oc1cc(-c2ccc(Br)cc2)c2oc(=O)sc2c1,14900.0
2301493,BRD-K05543158-001-01-7,,Cc1ccc(Nc2n[nH]c(N)c2NC(=O)c2ccc(C)cc2)cc1,14901.0
2301509,BRD-K54336394-001-01-0,,Clc1ccc(NC(=O)Nc2ccccc2C(=O)Nc2ccccc2)cc1,14902.0
2301525,BRD-K39722201-001-01-4,,CCc1ccc(NS(=O)(=O)c2cc(CC)ccc2OC)cc1,14903.0
2301541,BRD-K90846177-001-01-7,,COC(=O)CSc1nc(cc(-c2cccs2)c1C#N)-c1ccccc1,14904.0
2301557,BRD-K72974548-001-01-1,,CCCc1n[nH]c(SCc2c(F)cccc2Cl)n1,14905.0
2301573,BRD-K30700173-001-01-3,,Brc1cccc2c(n[nH]c12)-c1cnc2ccccc2c1,14906.0
2301589,BRD-K99226444-001-01-0,,O=C(CCCn1nnc2ccccc2c1=O)NCc1ccncc1,14907.0
2301605,BRD-K86588320-001-01-7,,CCc1ccccc1NS(=O)(=O)c1ccc(OC)c(C)c1C,14908.0
2301621,BRD-K97767016-001-01-3,,Cc1cc(O)nc(SCc2cn3cccnc3n2)n1,14909.0
2301637,BRD-K56844362-001-01-9,,Cc1ccc(C)c(NC2=Nn3c(SC2)nnc3C(F)(F)F)c1,14910.0
2301653,BRD-A33419436-001-01-2,,CC(C)(C)OC(=O)N1CCC2(C1)CC(=O)c1ccc(O)cc1O2,14911.0
2301669,BRD-A43052966-001-01-7,,CC1=CC(C=C(C)N1CC1CCCO1)=C1C(=O)c2ccccc2C1=O,14912.0
2301685,BRD-K99308106-003-07-8,,COc1ccccc1N1C(N)=NC(N)=NC1(C)C,14913.0
2301701,BRD-K69777432-001-01-2,,COc1ccc(cc1)-c1oc2cc(ccc2c(=O)c1)NC(C)=O,14914.0
2301717,BRD-K31063367-001-01-1,,COc1ccc(cc1Cl)C(=O)Nc1ccc(OC(F)F)cc1,14915.0
2301733,BRD-A62022773-001-01-9,,CCC(Sc1cc(C)ncn1)C(=O)Nc1ccc(Cl)cc1,14916.0
2301749,BRD-K13757072-001-01-6,,OC(=O)c1nn(c2CCNCc12)-c1ccc(Br)cc1,14917.0
2301765,BRD-K10202253-001-01-7,,Cc1ccc(C)c(OCCCC(=O)Nc2ccc3OCOc3c2)c1,14918.0
2301781,BRD-K69432068-003-08-6,,CCN(CC)c1nc(C)nc2n(CCc3ccccc3)ncc12,14919.0
2301797,BRD-K46911533-001-02-1,,Clc1ccc(cc1)-c1nc(NCc2ccco2)c2ccccc2n1,14920.0
2301813,BRD-K40063932-001-01-6,,Oc1ccc(NC(=O)c2ccc3nc(sc3c2)-n2cccc2)cc1,14921.0
